Frequency;Real;Imaginary;Amplitude;Angle
0.0;49036.00000000;0.00000000;2.99291992;0.00000000
1.0;85.05957031;1.30468750;0.00519223;0.01533731
2.0;85.13629913;2.61523438;0.00519876;0.03070855
3.0;85.29589844;3.92016602;0.00521154;0.04592729
4.0;85.47509003;5.25128794;0.00522682;0.06135935
5.0;85.72448730;6.58679199;0.00524763;0.07668608
6.0;86.03189850;7.94482422;0.00527331;0.09208625
7.0;86.40429688;9.31420898;0.00530425;0.10738332
8.0;86.83755493;10.70970535;0.00534030;0.12271069
9.0;87.33636475;12.13140869;0.00538177;0.13802128
10.0;87.89313507;13.58691406;0.00542829;0.15337050
11.0;88.52380371;15.07995605;0.00548090;0.16872950
12.0;89.23020172;16.61141205;0.00553975;0.18405658
13.0;90.01062012;18.18829346;0.00560485;0.19938353
14.0;90.87274170;19.81787109;0.00567680;0.21472181
15.0;91.82189941;21.50610352;0.00575603;0.23006830
16.0;92.86001587;23.25744438;0.00584279;0.24540877
17.0;93.99877930;25.08108521;0.00593795;0.26074883
18.0;95.24275208;26.98358154;0.00604195;0.27607888
19.0;96.60314941;28.97756958;0.00615574;0.29142475
20.0;98.08454132;31.06845474;0.00627975;0.30675370
21.0;99.70495605;33.27139282;0.00641539;0.32207915
22.0;101.46916962;35.60107422;0.00656332;0.33743727
23.0;103.40011597;38.07089233;0.00672523;0.35278696
24.0;105.50817871;40.69368744;0.00690209;0.36811158
25.0;107.81732178;43.49693298;0.00709599;0.38346130
26.0;110.34957886;46.49981689;0.00730876;0.39880595
27.0;113.13211060;49.72796631;0.00754266;0.41413534
28.0;116.19919586;53.21655273;0.00780063;0.42946771
29.0;119.58573914;57.00096130;0.00808569;0.44479659
30.0;123.34086609;61.13098145;0.00840203;0.46014255
31.0;127.52006531;65.65945435;0.00875435;0.47549254
32.0;132.18879700;70.64598846;0.00914810;0.49081269
33.0;137.43469238;76.18654633;0.00959101;0.50617474
34.0;143.35928345;82.36996460;0.01009144;0.52151120
35.0;150.09651184;89.33026123;0.01066088;0.53684729
36.0;157.81462097;97.23185730;0.01131367;0.55218410
37.0;166.73561096;106.29139709;0.01206871;0.56752676
38.0;177.14993286;116.79217529;0.01295075;0.58287436
39.0;189.45588684;129.11677551;0.01399352;0.59821099
40.0;204.20291138;143.80271912;0.01524390;0.61354911
41.0;222.18106079;161.62112427;0.01676922;0.62889904
42.0;244.56074524;183.70141602;0.01866880;0.64423567
43.0;273.16098022;211.81814575;0.02109768;0.65958077
44.0;310.96191406;248.86459351;0.02430938;0.67492729
45.0;363.20623779;299.93170166;0.02874994;0.69026929
46.0;440.07177734;374.90573120;0.03528537;0.70560735
47.0;564.22143555;495.81359863;0.04584455;0.72095394
48.0;798.48535156;723.68597412;0.06577371;0.73629773
49.0;1405.51110840;1313.69006348;0.11742318;0.75164336
50.0;6725.25781250;6482.09375000;0.57010442;0.76698899
51.0;-2287.88671875;-2273.91162109;0.19688071;-2.35925794
52.0;-955.09582520;-978.84765625;0.08347215;-2.34391356
53.0;-594.40093994;-628.18963623;0.05278517;-2.32856464
54.0;-426.52502441;-464.85598755;0.03850611;-2.31321931
55.0;-329.49578857;-370.36010742;0.03025609;-2.29787111
56.0;-266.29000854;-308.72979736;0.02488442;-2.28252220
57.0;-221.86032104;-265.34716797;0.02111068;-2.26717305
58.0;-188.92955017;-233.14389038;0.01831568;-2.25182009
59.0;-163.54713440;-208.27731323;0.01616304;-2.23647070
60.0;-143.39266968;-188.49620056;0.01445545;-2.22112250
61.0;-126.99897766;-172.37538147;0.01306808;-2.20576859
62.0;-113.40875244;-158.98429871;0.01191946;-2.19041467
63.0;-101.95999146;-147.67863464;0.01095319;-2.17506242
64.0;-92.18384552;-138.00503540;0.01012949;-2.15970373
65.0;-83.73679352;-129.62287903;0.00941880;-2.14435673
66.0;-76.36900330;-122.29911804;0.00880035;-2.12899613
67.0;-69.88192749;-115.83668518;0.00825705;-2.11362386
68.0;-64.13003540;-110.08958435;0.00777627;-2.09826803
69.0;-58.99318695;-104.94389343;0.00734794;-2.08291245
70.0;-54.37645721;-100.30879211;0.00696407;-2.06754684
71.0;-50.20451355;-96.10971069;0.00661818;-2.05217671
72.0;-46.41698456;-92.28585815;0.00630503;-2.03681684
73.0;-42.95928192;-88.78654480;0.00602011;-2.02143979
74.0;-39.79191589;-85.57037354;0.00575988;-2.00607038
75.0;-36.87796402;-82.60076904;0.00552119;-1.99070275
76.0;-34.18635559;-79.85070801;0.00530158;-1.97531378
77.0;-31.69300652;-77.29301453;0.00509878;-1.95992529
78.0;-29.37543869;-74.90255737;0.00491070;-1.94454503
79.0;-27.21445847;-72.66378784;0.00473589;-1.92915118
80.0;-25.19316101;-70.55776978;0.00457279;-1.91374433
81.0;-23.29967117;-68.56886292;0.00442013;-1.89835513
82.0;-21.51753235;-66.68132019;0.00427656;-1.88293934
83.0;-19.83630753;-64.88528442;0.00414122;-1.86748660
84.0;-18.25079727;-63.16352844;0.00401290;-1.85208046
85.0;-16.74677467;-61.50382996;0.00389057;-1.83663976
86.0;-15.31883240;-59.89840698;0.00377358;-1.82117653
87.0;-13.95918655;-58.32801056;0.00366059;-1.80570030
88.0;-12.66109085;-56.77944565;0.00355066;-1.79019415
89.0;-11.41761208;-55.23056030;0.00344228;-1.77465105
90.0;-10.22421455;-53.66308594;0.00333425;-1.75906587
91.0;-9.07448959;-52.04170990;0.00322430;-1.74343026
92.0;-7.96317673;-50.32734299;0.00310995;-1.72772300
93.0;-6.88622856;-48.45342255;0.00298708;-1.71197152
94.0;-5.82381105;-46.32676697;0.00284982;-1.69585192
95.0;-4.77694702;-43.77233124;0.00268751;-1.67949784
96.0;-3.72423172;-40.47549057;0.00248086;-1.66254997
97.0;-2.62871361;-35.76145935;0.00218860;-1.64417124
98.0;-1.40663338;-27.88992310;0.00170443;-1.62118876
99.0;0.25314331;-10.52917480;0.00064284;-1.54675889
100.0;5.02457619;71.79795837;0.00439292;1.50092804
101.0;-6.49061584;-183.27142334;0.01119301;-1.60619688
102.0;-1.41834641;-94.04438782;0.00574067;-1.58587682
103.0;0.19375610;-76.26703644;0.00465499;-1.56825578
104.0;1.31516266;-68.45846558;0.00417914;-1.55158758
105.0;2.26559448;-63.97032166;0.00390689;-1.53539479
106.0;3.13501740;-61.00378418;0.00372829;-1.51945090
107.0;3.95848846;-58.86993408;0.00360125;-1.50365615
108.0;4.75182724;-57.24752045;0.00350613;-1.48798120
109.0;5.52729225;-55.96591187;0.00343251;-1.47235382
110.0;6.28956604;-54.92828369;0.00337446;-1.45678782
111.0;7.04454041;-54.07447815;0.00332833;-1.44125116
112.0;7.79555321;-53.36482239;0.00329170;-1.42574191
113.0;8.54174423;-52.77216339;0.00326288;-1.41032720
114.0;9.29720306;-52.28017426;0.00324099;-1.39480197
115.0;10.05432129;-51.87568665;0.00322516;-1.37935424
116.0;10.81707382;-51.54851532;0.00321480;-1.36395490
117.0;11.59465599;-51.29457092;0.00320976;-1.34849167
118.0;12.38369370;-51.10879517;0.00320970;-1.33307719
119.0;13.19032288;-50.98780823;0.00321450;-1.31765044
120.0;14.01698303;-50.93200684;0.00322422;-1.30223513
121.0;14.86602783;-50.93963623;0.00323880;-1.28684604
122.0;15.74383163;-51.01240540;0.00325846;-1.27144325
123.0;16.65431595;-51.15360260;0.00328347;-1.25604475
124.0;17.60173225;-51.36378098;0.00331397;-1.24065065
