Frequency;Real;Imaginary;Amplitude;Angle
0.0;49036.00000000;0.00000000;2.99291992;0.00000000
1.0;85.05621338;1.30419922;0.00519203;0.01533218
2.0;85.13671875;2.60546875;0.00519877;0.03059380
3.0;85.27905273;3.92272949;0.00521052;0.04596635
4.0;85.47680664;5.25170898;0.00522693;0.06136303
5.0;85.72985840;6.58496094;0.00524795;0.07666007
6.0;86.03509521;7.94848633;0.00527353;0.09212505
7.0;86.40405273;9.31506348;0.00530424;0.10739340
8.0;86.83699036;10.70996094;0.00534027;0.12271438
9.0;87.33160400;12.13171387;0.00538148;0.13803214
10.0;87.89685059;13.58593750;0.00542850;0.15335326
11.0;88.52465820;15.08001709;0.00548095;0.16872856
12.0;89.23095703;16.60888672;0.00553977;0.18402772
13.0;90.00927734;18.19024658;0.00560479;0.19940726
14.0;90.87306213;19.81533813;0.00567678;0.21469447
15.0;91.82084656;21.50479126;0.00575595;0.23005730
16.0;92.86029816;23.25741577;0.00584280;0.24540776
17.0;93.99892426;25.07876587;0.00593792;0.26072541
18.0;95.24322510;26.98496246;0.00604201;0.27609101
19.0;96.60304260;28.97775269;0.00615574;0.29142678
20.0;98.08489990;31.06903076;0.00627978;0.30675799
21.0;99.70379639;33.27005005;0.00641530;0.32207054
22.0;101.46954346;35.60034180;0.00656332;0.33742967
23.0;103.39984131;38.06782532;0.00672515;0.35276172
24.0;105.50755310;40.69262695;0.00690203;0.36810485
25.0;107.81614685;43.49493408;0.00709588;0.38344914
26.0;110.35018921;46.49911499;0.00730877;0.39879858
27.0;113.13363647;49.72723389;0.00754272;0.41412494
28.0;116.19944763;53.21798706;0.00780068;0.42947710
29.0;119.58746338;57.00256348;0.00808582;0.44480190
30.0;123.34007263;61.13059998;0.00840198;0.46014264
31.0;127.51995850;65.65855408;0.00875432;0.47548729
32.0;132.18801880;70.64591980;0.00914805;0.49081472
33.0;137.43510437;76.18539429;0.00959100;0.50616705
34.0;143.35946655;82.37065125;0.01009147;0.52151424
35.0;150.09580994;89.33135986;0.01066088;0.53685474
36.0;157.81478882;97.23379517;0.01131374;0.55219257
37.0;166.73620605;106.29064941;0.01206871;0.56752193
38.0;177.15060425;116.79223633;0.01295079;0.58287281
39.0;189.45565796;129.11746216;0.01399353;0.59821403
40.0;204.20266724;143.80422974;0.01524394;0.61355460
41.0;222.18022156;161.62161255;0.01676919;0.62890226
42.0;244.56086731;183.70306396;0.01866886;0.64423978
43.0;273.16128540;211.81951904;0.02109774;0.65958339
44.0;310.96365356;248.86209106;0.02430937;0.67491966
45.0;363.20632935;299.92980957;0.02874987;0.69026607
46.0;440.06951904;374.90707397;0.03528532;0.70561171
47.0;564.22021484;495.81219482;0.04584444;0.72095364
48.0;798.48419189;723.68566895;0.06577364;0.73629826
49.0;1405.50854492;1313.68908691;0.11742303;0.75164390
50.0;6725.25830078;6482.09423828;0.57010442;0.76698899
51.0;-2287.88378906;-2273.90869141;0.19688046;-2.35925794
52.0;-955.09442139;-978.84851074;0.08347213;-2.34391236
53.0;-594.40014648;-628.18579102;0.05278496;-2.32856703
54.0;-426.52447510;-464.85809326;0.03850618;-2.31321621
55.0;-329.49279785;-370.36016846;0.03025597;-2.29786658
56.0;-266.28961182;-308.73120117;0.02488447;-2.28251934
57.0;-221.85974121;-265.34954834;0.02111077;-2.26716733
58.0;-188.92861938;-233.14268494;0.01831559;-2.25182009
