Frequency;Real;Imaginary;Amplitude;Angle
0.0;49036.00000000;0.00000000;2.99291992;0.00000000
1.0;85.05810547;1.30444336;0.00519215;0.01533471
2.0;85.13378906;2.60375977;0.00519858;0.03057480
3.0;85.27880859;3.93334961;0.00521054;0.04609075
4.0;85.47851562;5.24939346;0.00522702;0.06133482
5.0;85.72143555;6.58907700;0.00524746;0.07671531
6.0;86.03698730;7.93994141;0.00527359;0.09202456
7.0;86.40844727;9.31195068;0.00530449;0.10735237
8.0;86.83447266;10.70578003;0.00534008;0.12267047
9.0;87.33517456;12.13232422;0.00538170;0.13803342
10.0;87.89782715;13.59057617;0.00542861;0.15340313
11.0;88.52871704;15.07525635;0.00548115;0.16866872
12.0;89.23123169;16.61151123;0.00553981;0.18405558
13.0;90.01055908;18.19152832;0.00560489;0.19941819
14.0;90.87474060;19.81890869;0.00567693;0.21472813
15.0;91.82105255;21.50440216;0.00575596;0.23005278
16.0;92.86093903;23.25690460;0.00584283;0.24540095
17.0;93.99963379;25.08000183;0.00593798;0.26073581
18.0;95.24240112;26.98440552;0.00604195;0.27608788
19.0;96.60223389;28.97814941;0.00615570;0.29143286
20.0;98.08468628;31.06927490;0.00627977;0.30676088
21.0;99.70385742;33.27017212;0.00641530;0.32207143
22.0;101.46954346;35.60168457;0.00656335;0.33744147
23.0;103.39764404;38.06906128;0.00672505;0.35277912
24.0;105.50788116;40.69451904;0.00690209;0.36811939
25.0;107.81794739;43.49508667;0.00709599;0.38344455
26.0;110.35168457;46.49688721;0.00730881;0.39877659
27.0;113.13473511;49.72854614;0.00754282;0.41413108
28.0;116.19886780;53.21723938;0.00780063;0.42947367
29.0;119.58644104;57.00185394;0.00808575;0.44480038
30.0;123.34050751;61.13265228;0.00840206;0.46015459
31.0;127.51966858;65.65802002;0.00875429;0.47548491
32.0;132.18869019;70.64710999;0.00914812;0.49081963
33.0;137.43365479;76.18348694;0.00959086;0.50616091
34.0;143.35928345;82.36958313;0.01009143;0.52150917
35.0;150.09458923;89.33111572;0.01066081;0.53685713
36.0;157.81614685;97.23144531;0.01131373;0.55217791
37.0;166.73596191;106.28993225;0.01206868;0.56751955
38.0;177.15078735;116.79273987;0.01295081;0.58287436
39.0;189.45513916;129.11796570;0.01399353;0.59821713
40.0;204.20468140;143.80383301;0.01524402;0.61354870
41.0;222.18103027;161.61956787;0.01676916;0.62889451
42.0;244.56178284;183.70336914;0.01866892;0.64423877
43.0;273.16162109;211.81811523;0.02109771;0.65957958
44.0;310.96286011;248.86209106;0.02430933;0.67492092
45.0;363.20669556;299.93066406;0.02874992;0.69026697
46.0;440.07073975;374.90621948;0.03528534;0.70560920
47.0;564.21972656;495.81396484;0.04584449;0.72095585
48.0;798.48315430;723.68530273;0.06577358;0.73629862
49.0;1405.51025391;1313.69152832;0.11742321;0.75164419
50.0;6725.25927734;6482.09375000;0.57010448;0.76698887
51.0;-2287.88647461;-2273.90942383;0.19688061;-2.35925841
52.0;-955.09545898;-978.84924316;0.08347220;-2.34391260
53.0;-594.40069580;-628.18707275;0.05278504;-2.32856631
54.0;-426.52581787;-464.85778809;0.03850622;-2.31321812
55.0;-329.49414062;-370.35757446;0.03025590;-2.29787207
56.0;-266.29022217;-308.72961426;0.02488442;-2.28252292
57.0;-221.86148071;-265.34805298;0.02111076;-2.26717401
58.0;-188.92813110;-233.14114380;0.01831549;-2.25182223
59.0;-163.54783630;-208.27645874;0.01616302;-2.23647475
60.0;-143.39236450;-188.49630737;0.01445544;-2.22112107
61.0;-126.99954224;-172.37738037;0.01306820;-2.20576525
62.0;-113.40880585;-158.98533630;0.01191951;-2.19041181
63.0;-101.95907593;-147.67774963;0.01095311;-2.17506099
64.0;-92.18357849;-138.00427246;0.01012944;-2.15970492
65.0;-83.73616028;-129.62416077;0.00941885;-2.14434886
66.0;-76.36888123;-122.29973602;0.00880038;-2.12899303
67.0;-69.88262939;-115.83586121;0.00825703;-2.11363149
68.0;-64.13067627;-110.08857727;0.00777623;-2.09827638
69.0;-58.99351501;-104.94395447;0.00734795;-2.08291459
70.0;-54.37696838;-100.30928802;0.00696411;-2.06754875
71.0;-50.20434570;-96.10990906;0.00661819;-2.05217457
72.0;-46.41677094;-92.28545380;0.00630500;-2.03681684
73.0;-42.95938110;-88.78565979;0.00602006;-2.02144456
74.0;-39.79217148;-85.57014465;0.00575988;-2.00607371
75.0;-36.87810516;-82.60090637;0.00552120;-1.99070358
76.0;-34.18666458;-79.85070038;0.00530158;-1.97531712
77.0;-31.69251060;-77.29235840;0.00509873;-1.95992279
78.0;-29.37577820;-74.90279388;0.00491072;-1.94454789
79.0;-27.21506310;-72.66445923;0.00473594;-1.92915535
80.0;-25.19306946;-70.55805969;0.00457280;-1.91374183
81.0;-23.29925919;-68.56886292;0.00442012;-1.89834976
82.0;-21.51812744;-66.68178558;0.00427660;-1.88294542
83.0;-19.83670044;-64.88500214;0.00414121;-1.86749339
84.0;-18.25090027;-63.16285706;0.00401287;-1.85208488
85.0;-16.74687195;-61.50444794;0.00389060;-1.83663869
86.0;-15.31916809;-59.89862823;0.00377359;-1.82118082
87.0;-13.95957947;-58.32766724;0.00366058;-1.80570805
88.0;-12.66075897;-56.77942657;0.00355065;-1.79018867
89.0;-11.41776276;-55.22986603;0.00344224;-1.77465618
90.0;-10.22424316;-53.66325378;0.00333426;-1.75906587
91.0;-9.07485962;-52.04207993;0.00322433;-1.74343586
92.0;-7.96324396;-50.32738113;0.00310995;-1.72772419
93.0;-6.88588715;-48.45320892;0.00298706;-1.71196520
94.0;-5.82395172;-46.32704163;0.00284983;-1.69585419
95.0;-4.77653503;-43.77296066;0.00268755;-1.67948699
96.0;-3.72410583;-40.47488403;0.00248083;-1.66254830
97.0;-2.62876892;-35.76130676;0.00218859;-1.64417315
98.0;-1.40629959;-27.88925171;0.00170439;-1.62117803
99.0;0.25273132;-10.52900696;0.00064282;-1.54679763
100.0;5.02456665;71.79826355;0.00439294;1.50092852
101.0;-6.49074173;-183.27149963;0.01119302;-1.60619748
102.0;-1.41786194;-94.04409790;0.00574065;-1.58587170
103.0;0.19378662;-76.26654053;0.00465496;-1.56825542
104.0;1.31517792;-68.45842743;0.00417914;-1.55158734
105.0;2.26628113;-63.97031784;0.00390689;-1.53538406
106.0;3.13469315;-61.00358963;0.00372828;-1.51945615
107.0;3.95838928;-58.86942673;0.00360122;-1.50365722
108.0;4.75145721;-57.24758530;0.00350613;-1.48798776
109.0;5.52772522;-55.96628571;0.00343253;-1.47234678
110.0;6.28975296;-54.92811584;0.00337445;-1.45678413
111.0;7.04431152;-54.07491302;0.00332836;-1.44125628
112.0;7.79515076;-53.36434174;0.00329167;-1.42574799
113.0;8.54142761;-52.77214813;0.00326287;-1.41033304
114.0;9.29675102;-52.28005219;0.00324098;-1.39480996
115.0;10.05396271;-51.87564850;0.00322516;-1.37936080
116.0;10.81719971;-51.54837799;0.00321479;-1.36395204
117.0;11.59468842;-51.29446411;0.00320975;-1.34849060
118.0;12.38395691;-51.10912704;0.00320972;-1.33307374
119.0;13.18995285;-50.98806763;0.00321451;-1.31765842
120.0;14.01712990;-50.93222046;0.00322423;-1.30223358
121.0;14.86621571;-50.93927765;0.00323878;-1.28684068
122.0;15.74415588;-51.01216507;0.00325845;-1.27143621
123.0;16.65423584;-51.15400314;0.00328350;-1.25604844
124.0;17.60128784;-51.36373520;0.00331396;-1.24065816
125.0;18.59153748;-51.64663696;0.00335028;-1.22526217
126.0;19.63160324;-52.01077271;0.00339309;-1.20987713
127.0;20.72977829;-52.46230316;0.00344295;-1.19448948
128.0;21.89532471;-53.00608063;0.00350038;-1.17907202
129.0;23.13286591;-53.65174866;0.00356606;-1.16371381
130.0;24.46182251;-54.41600037;0.00364144;-1.14833033
131.0;25.89421844;-55.31179047;0.00372760;-1.13295174
132.0;27.44855118;-56.35560608;0.00382597;-1.11755431
133.0;29.14513206;-57.57306290;0.00393859;-1.10217822
134.0;31.01048470;-58.99060059;0.00406768;-1.08681238
135.0;33.08113098;-60.64452744;0.00421634;-1.07142043
136.0;35.39585876;-62.57946396;0.00438819;-1.05604398
137.0;38.01256943;-64.85587311;0.00458830;-1.04065394
138.0;41.00012970;-67.54993439;0.00482294;-1.02527463
139.0;44.45753479;-70.76820374;0.00510095;-1.00988960
140.0;48.51326752;-74.65139771;0.00543397;-0.99451661
141.0;53.35504532;-79.40220642;0.00583883;-0.97913861
142.0;59.25528717;-85.31551361;0.00634000;-0.96374220
143.0;66.63493347;-92.83152771;0.00697456;-0.94822037
144.0;76.10009003;-102.67491150;0.00780042;-0.93296713
145.0;88.79342651;-116.03068542;0.00891769;-0.91760129
146.0;106.73170471;-135.11224365;0.01050921;-0.90221453
147.0;134.07965088;-164.46556091;0.01295129;-0.88682878
148.0;181.02334595;-215.19976807;0.01716384;-0.87144071
149.0;280.72210693;-323.48181152;0.02614168;-0.85605067
150.0;637.93011475;-712.64196777;0.05837761;-0.84066051
151.0;-2150.66967773;2329.39160156;0.19350594;2.31632280
152.0;-393.58355713;413.34002686;0.03483595;2.33171558
153.0;-214.34210205;218.27209473;0.01867170;2.34711051
154.0;-146.09077454;144.25732422;0.01253120;2.36250901
155.0;-110.05913544;105.38079071;0.00930023;2.37790632
156.0;-87.75481415;81.47233582;0.00730860;2.39330196
157.0;-72.56710815;65.31936646;0.00595917;2.40870929
